status_id,politics,economy,foreign,culture,situation,measures,racism,overall
1230575795795423232,1,0,0,0,1,0,0,1
1222441497267601408,0,0,1,0,0,0,1,1
1236908903377416192,1,0,1,0,0,0,0,1
1220955813289873408,0,0,0,0,0,2,0,2
1222511410464337920,0,0,0,0,0,0,1,2
1227490931856695296,0,2,0,0,0,0,0,2
1248977739677347840,2,0,0,0,0,0,0,2
1223554134894211072,0,0,0,0,1,0,1,1
1221773607287894016,0,0,0,0,2,0,0,2
1227877045364871168,0,0,0,0,0,0,0,2
1244796282859913216,2,0,0,0,0,0,0,2
1223942603994890240,1,0,0,0,0,0,0,1
1228919286481047552,0,2,0,0,0,0,0,2
1224316101976190976,0,2,0,0,0,0,0,2
1222171288338190336,0,0,0,0,0,3,0,3
1229361853752659968,0,0,0,0,0,0,0,0
1234875351249149952,0,0,0,0,0,0,0,1
1231851823109009408,1,0,0,0,0,0,0,1
1222042380397838336,0,0,0,0,0,0,1,1
1240441995581104128,0,0,0,0,0,0,0,0
1222076143211184128,0,0,0,0,2,0,0,2
1230539438817710080,0,0,0,0,0,0,0,1
1221343283969789952,0,0,0,0,0,0,0,0
1231051177938341888,1,0,0,0,0,0,0,1
1221960111272480768,0,0,0,0,2,0,1,2
1223267263492640768,0,0,0,0,1,0,1,1
1225394042021851136,0,0,0,0,2,0,0,2
1224131952103645184,0,0,0,0,0,0,0,3
1244679329130266624,0,0,0,0,0,0,0,0
1224220804952408064,0,0,0,0,0,0,2,2
1229652395011051520,0,0,0,0,2,0,1,2
1222354684037550080,0,0,0,0,2,0,0,2
1225266949564727296,0,0,0,0,2,0,0,2
1229379940396695552,0,0,0,0,0,2,0,2
1222824768031858688,0,0,0,0,0,0,0,2
1222988042610151424,0,0,0,0,0,2,0,2
1229692382645489664,0,0,0,0,2,0,0,2
1221579854446878720,0,0,0,0,2,0,0,2
1237291256591589376,0,0,0,0,3,0,0,3
1233599060789137408,0,0,0,0,0,0,1,2
1229670254831263744,0,0,0,0,0,0,0,0
1226568925846147072,0,0,0,0,2,0,0,2
1229570376981573632,0,0,0,0,2,0,0,2
1222706998589849600,0,0,0,0,0,0,0,1
1227856511331946496,0,0,0,0,0,0,0,0
1228162801178304512,0,0,0,0,2,0,0,2
1235882271695085568,0,0,0,0,2,0,0,2
1222516593864925184,0,0,0,0,0,0,0,0
1222817082909159424,0,0,0,0,0,2,0,2
1221489858486722560,0,0,0,0,2,0,0,2
1227041460673007616,0,0,0,0,0,0,0,2
1226678653137956864,1,0,0,0,0,0,0,1
1226872003887587328,0,0,0,0,1,0,0,1
1224733244077281280,0,0,0,0,0,0,0,0
1226014608080527360,0,0,0,0,2,2,0,2
1229971913155346432,0,0,0,0,0,0,0,2
1224465021150752768,0,0,1,0,0,0,0,1
1235154406066155520,0,0,0,0,0,0,0,2
1233877640290951168,0,0,0,0,0,0,0,0
1226174497012666368,0,0,0,0,0,0,0,2
1221106950017994752,0,0,0,0,2,2,0,2
1225992616614871040,0,0,0,0,2,0,0,2
1223289624740749312,0,0,0,0,0,0,0,0
1223860708191793152,0,0,0,0,0,0,0,2
1224637441933377536,0,0,0,0,0,0,0,2
1234842748420640768,0,0,0,0,1,0,1,1
1225911167060758528,0,0,0,0,2,0,1,2
1229680374239940608,0,0,0,0,0,0,0,3
1235170400260235264,0,0,0,0,0,0,0,3
1224160674315632640,0,0,0,0,0,0,1,1
1232488355926929408,0,0,0,0,0,0,0,1
1230562155818176512,0,0,0,0,0,0,0,0
1233934294277656576,0,0,0,0,0,0,0,0
1230474479601684480,1,0,0,0,0,0,0,1
1223400440093532160,0,0,0,0,0,0,0,0
1242659305930833920,0,0,0,0,0,0,0,0
1223134421106057216,0,0,0,0,0,0,0,2
1225223351536431104,0,0,0,0,0,0,0,0
1220882949756923904,0,0,0,0,0,0,0,0
1233996785900834816,0,0,0,0,0,0,0,0
1221119266906230784,0,0,0,0,2,0,0,2
1222706895728926720,0,0,0,0,0,0,0,0
1230145855149105152,0,0,0,0,3,0,0,2
1227078033070153728,1,0,0,0,0,0,1,1
1262118826390495232,0,0,0,0,0,0,0,2
1227257770459770880,0,0,0,0,0,0,0,0
1223442352720662528,0,0,0,0,0,3,0,3
1226950395353649152,0,0,0,0,0,0,0,2
1227041278979821568,0,0,0,1,0,0,0,1
1250672344093167616,0,0,0,0,0,0,0,0
1237251320953753600,0,0,0,0,0,0,0,2
1233657607375773696,0,0,0,0,0,0,0,2
1223408917163782144,0,0,0,0,0,0,0,0
1227892980264075264,0,0,0,0,0,0,0,0
1238071483907244032,0,0,0,0,0,0,0,1
1244101828163203072,0,0,1,0,0,0,0,1
1226346268089147392,2,0,0,0,0,0,0,2
1226177783132377088,0,0,0,0,1,0,0,1
1230022560835719168,0,0,0,0,0,0,0,0
1223323642332733440,0,0,0,0,0,0,0,2
1221439675526787072,0,0,0,0,2,0,0,2
1221256432005214208,0,0,0,0,2,0,0,2
1253201463502761984,1,0,0,0,0,0,0,1
1220953614157434880,0,0,0,0,0,0,0,2
1226552043092922368,0,0,0,0,0,0,0,2
1229911026340188160,1,0,0,0,0,0,1,1
1231239502594629632,1,0,0,0,0,0,0,1
1226945879841656832,0,0,0,0,0,0,0,2
1230386563416313856,0,0,0,0,0,0,0,2
1244453226818097152,0,0,0,0,0,0,0,2
1223899391745871872,0,0,0,0,0,0,0,0
1227642317302988800,0,0,0,0,2,0,0,2
1234026582093643776,0,0,0,0,0,0,0,2
1222946675943063552,0,0,0,0,0,0,0,0
1234311450153246720,0,0,0,0,0,0,0,0
1231958615432413184,0,0,0,0,0,0,0,0
1229710572100489216,0,0,0,0,0,0,0,0
1225419585291157504,0,0,0,0,0,0,0,0
1232203161898631168,0,0,0,0,0,0,0,0
1230437119148969984,0,0,0,0,0,0,0,1
1243835652921274368,0,0,0,0,0,1,0,1
1223129470598406144,0,0,0,0,0,0,0,0
1245146285260148736,0,0,0,0,0,0,0,0
1228672955632082944,0,0,0,0,2,0,0,2
1233728216042438656,0,0,0,0,2,0,0,2
1235006826367709184,0,0,0,0,0,0,0,0
1246598877764915200,0,0,0,0,0,1,1,1
1229202104406937600,1,0,0,0,0,0,0,1
1230914926337757184,0,0,0,0,0,1,1,1
1221747761571221504,0,0,0,0,2,0,0,2
1228010303461318656,0,0,0,0,0,0,0,0
1223155948174266368,0,0,0,0,2,0,0,2
1229469433002745856,0,0,0,0,0,0,0,0
1232202774051532800,0,0,0,0,0,0,0,2
1222875456208326656,0,0,0,0,2,0,1,2
1223406558245048320,0,0,0,0,0,0,0,0
1240368158965465088,1,0,0,0,0,0,0,1
1230334284541464576,1,0,0,0,0,0,0,1
1228273821729226752,0,0,0,0,0,0,0,2
1235103385944076288,0,0,0,0,0,0,0,0
1224336081425858560,0,0,0,1,0,0,0,1
1225589710354960384,0,0,0,0,2,0,0,2
1226897807333720064,0,0,0,1,0,0,0,1
1226891508663685120,0,0,0,0,0,0,0,2
1229301858692403200,0,0,0,1,0,0,0,1
1229059910995869696,0,0,0,1,0,0,0,1
1223988405475790848,0,0,0,1,0,0,0,1
1224955438149423104,0,0,0,0,0,2,0,2
1223958719005786112,0,0,0,0,0,0,0,0
1229647433551888384,0,0,0,0,0,0,0,2
1225091463467294720,0,0,0,0,0,0,0,0
1225380310050721792,2,0,0,0,0,0,0,2
1228294332819660800,0,0,0,0,0,0,0,2
1237201359763410944,0,0,0,0,0,0,0,0
1223995345966780416,0,0,0,1,0,0,0,2
1231234261635629056,1,0,0,0,0,0,0,1
1235180164910374912,0,0,0,0,0,3,0,3
1226576388750098432,0,0,0,0,0,3,0,3
1226576777981489152,0,0,0,0,0,0,0,3
1226576516256915456,0,0,0,0,0,0,0,2
1226012252001722368,0,0,0,0,0,0,0,2
1231290690816167936,0,0,0,0,2,0,0,2
1229804444570677248,0,0,0,0,0,0,0,2
1250923423804665856,0,0,0,0,0,0,0,1
1226876398142459904,0,0,0,0,0,2,0,2
1225335403575681024,0,0,0,0,1,0,0,1
1223721054713061376,0,0,0,0,0,0,0,1
1224257586641494016,0,0,0,0,0,1,0,1
1233947424982351872,0,0,0,0,0,0,0,2
1246131376010780672,0,0,0,0,0,0,0,1
1223933430234144768,0,0,0,2,0,0,0,2
1234766087494889472,0,0,0,0,0,0,0,0
1242860297221746688,0,0,0,0,0,0,0,2
1234112957598093312,0,0,0,0,0,0,1,2
1244691873782018048,1,0,0,0,0,0,0,1
1242888868644425728,0,0,0,0,0,0,0,0
1223127663256252416,0,0,0,0,0,0,0,0
1235097371459170304,0,0,0,0,0,0,0,0
1234860198231265280,0,0,0,0,0,0,0,2
1234909754243403776,1,0,0,0,0,0,0,1
1230228122647322624,1,0,0,0,0,0,0,1
1235893228949377024,0,0,0,0,0,0,0,2
1249305167859560448,0,0,0,1,0,0,0,1
1234466505519026176,0,0,0,0,0,0,0,2
1225810014557765632,1,0,0,0,0,0,0,1
1226442925766213632,0,2,0,0,0,0,0,0
1225266857860419584,1,0,0,0,0,0,0,1
1234891562787565568,0,0,0,0,0,0,0,1
1223202441132302336,1,0,0,0,0,0,0,1
1232247037015535616,0,0,0,0,0,2,0,2
1229409774896402432,0,0,0,0,0,0,0,0
1229250611348111360,0,0,0,0,0,0,0,0
1244522273631088640,1,0,0,0,0,0,0,1
1235044863277555712,0,0,0,0,0,0,0,0
1230671244305014784,0,0,0,0,0,0,0,2
1234827458945396736,2,0,0,0,0,0,0,2
1229280497630531584,0,0,0,0,2,0,0,2
1230815392932589568,0,0,0,0,0,0,0,0
1222120463838732288,0,0,0,0,0,0,0,2
1226064619795632128,0,0,0,0,2,0,0,2
1233293500332027904,0,0,0,0,0,0,0,1
1222943551731851264,0,0,0,0,0,2,0,2
1224098965739790336,0,0,0,0,2,0,0,2
1223064155252580352,0,0,0,0,2,0,0,2
1221964115318464512,0,0,0,0,2,0,0,2
1239704553034903552,0,0,0,0,0,0,0,0
1224132873956937728,1,0,0,0,0,0,0,1
1247799371241938944,1,0,0,0,0,0,0,1
1229998739529404416,0,0,0,0,2,0,0,2
1226778743773040640,0,0,0,0,0,0,0,2
1224223953264099328,0,0,0,0,0,0,0,2
1226685981325058048,0,0,0,0,2,0,0,2
1234005260391219200,0,0,0,0,0,0,0,2
1232933609629085696,0,0,0,0,0,0,0,0
1229913115409539072,0,0,0,0,0,0,0,0
1247052017438089216,0,0,0,0,0,0,0,2
1255756767289643008,0,0,0,0,0,0,0,2
1230505443027554304,0,0,0,0,0,0,0,2
1221647886951182336,0,0,0,0,0,0,0,2
1224073053325402112,0,0,0,0,1,0,0,2
1232009388451409920,0,0,0,0,0,2,0,2
1220503268859641856,0,0,0,0,2,0,0,2
1223568894943776768,1,0,0,0,0,0,1,1
1237505660289462272,0,0,0,0,2,0,0,2
1224160763494961152,0,0,0,0,0,0,0,0
1236079412182781952,0,0,0,0,0,0,0,3
1222564741115195392,0,0,0,0,0,2,0,2
1221661054704316416,1,0,0,0,0,0,0,1
1227160492180852736,0,0,0,0,0,2,0,2
1226370572914851840,0,0,0,0,1,0,0,1
1226078568322654208,0,0,0,0,0,0,1,2
1225137960032575488,0,0,0,0,1,0,1,1
1220261449630486528,0,0,0,0,2,0,1,2
1222335710742470656,0,0,0,0,0,0,1,2
1223441513897758720,0,0,0,0,0,0,1,2
1222663407867838464,0,0,0,0,0,0,1,1
1221511612298747904,0,0,0,0,0,0,1,2
1224710693833887744,0,1,0,0,0,0,1,1
1222610981693476864,0,0,0,0,0,0,1,1
1224948483003564032,0,0,0,0,0,0,0,1
1222207429682712576,1,0,0,0,1,0,1,1
1235146491544686592,1,0,0,0,0,0,0,1
1227812947881103360,1,0,0,0,0,0,0,1
1225183660380491776,0,0,1,0,0,0,0,1
1242704386784145408,0,0,0,0,2,0,0,2
1232415776696500224,0,0,1,0,0,0,0,1
1230448944762826752,0,0,0,0,0,0,0,0
1227161712777945088,0,0,0,0,0,0,0,2
1230342375878414336,0,0,0,0,0,0,1,1
1224338130129559552,0,0,0,0,0,0,1,2
1221653685752778752,0,0,0,0,2,0,0,2
1221688238336724992,0,0,0,0,2,0,0,2
1222965090237861888,1,0,0,0,0,0,0,1
1224985405834944512,1,0,1,0,0,0,0,1
1224911647208198144,0,0,0,0,0,0,2,2
1225168835298328576,0,0,0,0,0,2,0,2
1229711634568011776,0,0,0,0,0,0,0,1
1228442500320227328,0,0,0,0,0,0,1,2
1225421109346144256,1,0,0,0,0,0,0,1
1220798300065910784,0,0,0,0,0,0,0,2
1221827592493260800,0,0,0,0,0,0,1,1
1225988244719845376,0,0,2,0,0,0,0,2
1226663670387593216,0,0,0,0,2,0,0,2
1220978256909721600,0,0,0,0,0,3,0,3
1224442216455655424,0,0,0,0,2,2,0,2
1234884758863319040,0,0,0,0,2,0,0,2
1221983309493747712,0,0,0,0,0,0,0,2
1228475628019736576,0,0,0,0,2,0,0,2
1226933199193821184,0,2,0,0,0,0,0,2
1231196362043092992,0,0,0,0,0,0,0,1
1235237325438726144,0,0,0,0,0,0,0,2
1231058910242410496,0,0,0,0,2,0,0,2
1224220214142717952,0,0,0,0,1,0,0,1
1226349871713570816,0,1,0,0,0,0,0,2
1227666314082144256,0,0,0,0,0,3,0,3
1229443214190370816,0,0,0,0,0,0,1,1
1229711096677851136,0,0,0,0,0,0,0,2
1228196235820990464,0,0,0,0,0,0,0,2
1225797949382254592,1,0,0,0,1,0,1,1
1226891053719928832,0,0,0,0,2,0,1,2
1227535170301026304,0,0,0,0,0,0,0,0
1228875096518885376,0,0,0,0,2,0,0,2
1222958140255358976,0,0,0,0,0,2,0,2
1234189475150016512,0,0,0,0,0,0,0,0
1248965903498133504,0,0,0,0,0,0,0,2
1235684258389397504,0,0,0,0,0,2,0,2
1231209068854943744,0,0,0,0,0,2,0,2
1228747791805112320,0,0,0,0,0,0,0,2
1222778176486592512,0,0,0,0,0,0,0,0
1223326276443721728,0,0,0,0,0,0,0,2
1223266176647581696,0,0,1,0,0,0,0,1
1247366791984082944,0,0,0,0,0,3,0,3
1225007496600809472,0,0,0,0,0,0,0,2
1237319673340809216,0,0,0,0,0,0,0,0
1225078359694151680,0,0,0,0,0,0,0,2
1229730524861566976,0,0,0,0,0,0,0,0
1227208003469836288,0,0,0,0,0,0,0,0
1222705371464097792,0,1,0,0,0,0,0,2
1222550050523566080,0,0,0,0,0,0,1,2
1230867618510364672,0,0,0,0,0,0,0,0
1250047761501679616,0,0,0,0,0,0,0,2
1221243563146694656,0,0,0,0,0,0,0,2
1227204963526377472,0,0,0,0,0,0,0,0
1222299599391449088,0,0,0,0,0,0,0,1
1225113229761765376,0,0,0,0,0,0,0,1
1234885181267333120,0,0,0,0,2,0,0,2
1244949505369407488,0,0,0,0,0,0,0,2
1222296650917412864,0,0,0,0,1,0,0,1
1232150468589047808,0,0,0,0,1,0,0,1
1223140607062728704,0,0,0,0,2,0,1,2
1234222986388918272,0,0,0,0,0,0,0,2
1236293511248596992,1,0,0,0,0,0,0,1
1241020780076556288,0,0,0,0,0,1,0,1
1245882129512357888,0,0,0,0,0,0,0,0
1225611709810757632,1,0,0,0,0,1,0,1
1225739760305672192,0,0,0,0,0,0,1,1
1237054780674957312,0,0,0,0,0,0,0,2
1230908826414612480,0,0,0,0,0,0,0,0
1231156174164234240,0,0,0,0,0,0,0,2
1228506002938482688,1,0,0,0,1,0,0,1
1222066484077309952,0,0,0,0,0,0,0,0
1221328631315623936,0,0,0,0,0,0,1,2
1235185777014800384,0,0,0,0,0,2,0,2
1223388391905157120,0,0,0,0,0,0,1,2
1224737298702450688,0,0,1,0,0,0,0,1
1235851311347683328,0,0,0,0,0,0,0,0
1231855199192592384,0,0,0,0,0,2,0,2
1224677064210448384,0,0,0,0,1,0,0,1
1235432634643333120,0,0,0,0,0,0,0,2
1252322080474804224,0,0,0,0,0,0,0,2
1229020795176804352,0,0,0,0,0,0,0,0
1223250823179685888,0,0,0,0,0,0,0,2
1251681468251693056,0,0,2,0,0,0,0,2
1232072442774007808,0,0,0,0,0,0,0,0
1228673997094547456,0,0,0,0,0,0,2,2
1228329570811760640,0,0,0,0,0,0,0,0
1244904463044837376,0,0,0,0,0,0,0,0
1236281854224785408,1,0,1,0,0,0,0,1
1224529224762920960,0,0,0,0,1,0,0,1
1237308466127081472,0,0,0,1,0,0,0,1
1230963175182520320,0,0,0,0,0,0,0,2
1222734897967718400,0,0,0,0,0,0,1,0
1250288099520729088,0,0,0,0,0,0,0,2
1227016848039915520,0,0,0,0,0,0,0,0
1250226573241774080,0,0,0,0,0,0,0,0
1234893159970279424,0,0,0,0,0,0,0,1
1222500145549340672,0,0,0,0,0,0,0,0
1243433406903402496,0,0,0,0,0,0,0,0
1222857256795926528,0,0,0,0,0,0,0,1
1262204091939401728,3,0,0,0,0,3,0,3
1228870951032545280,0,0,0,0,0,0,0,0
1226741996372602880,0,0,0,0,0,2,0,2
